	oob_score	n_estimators	min_weight_fraction_leaf	min_samples_split	min_samples_leaf	min_impurity_decrease	max_samples	max_leaf_nodes	max_features	max_depth	criterion	ccp_alpha	bootstrap	accuracy	average_precision	f1	precision	recall	roc_auc
2243	True	25	1.0	2	1	0.0	0.5	200.0	log2		gini	0.0	True						
2244	False	100	10.0	10	2	0.0	0.5		sqrt	100.0	entropy	0.01	True						
2245	True	10	5.0	5	1	0.5		10.0	auto	100.0	entropy	0.01	True						
2246	False	25	5.0	5	5	1.0	0.75	10.0	log2	1000.0	entropy	0.01	True						
2247	True	10	0.0	10	5	5.0	0.5	200.0	auto		entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2248	True	100	10.0	5	5	0.5	0.75	100.0	log2		gini	0.01	True						
2249	True	25	10.0	10	5	0.0	0.1	200.0	auto		gini	0.0001	True						
2250	False	25	1.0	2	2	0.5	0.5	50.0	sqrt	100.0	entropy	0.1	True						
2251	True	75	1.0	2	5	5.0	0.9	10.0	sqrt	100.0	gini	0.0	False						
2252	False	25	0.0	5	2	1.0	1.0	50.0	auto	1000.0	gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2253	True	75	5.0	2	2	0.0	1.0	10.0	sqrt	10.0	entropy	0.1	False						
2254	True	10	0.0	2	1	5.0	0.5	50.0	auto	100.0	gini	0.001	False						
2255	False	75	5.0	2	2	5.0		50.0	sqrt		gini	0.0001	False						
2256	True	100	1.0	5	1	0.5	0.25	100.0	auto		entropy	1.0	True						
2257	False	100	0.0	2	2	10.0		1000.0	log2		entropy	0.0	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2258	False	75	5.0	10	2	0.5	0.5	10.0	sqrt	10.0	gini	0.01	True						
2259	True	10	1.0	5	1	1.0	0.9	500.0	log2	100.0	gini	1.0	True						
2260	True	25	10.0	5	2	1.0			sqrt	1000.0	entropy	0.0	True						
2261	False	75	10.0	10	5	10.0		500.0	auto	10.0	gini	0.01	False						
2262	True	100	1.0	5	2	5.0	0.9	1000.0	log2	100.0	gini	0.1	False						
2263	True	100	0.0	10	5	5.0	0.9	100.0	auto		entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2264	True	50	10.0	10	2	5.0		50.0	auto	100.0	entropy	0.0001	True						
2265	False	25	10.0	2	2	0.0	0.9	200.0	sqrt	10.0	entropy	0.01	False						
2266	False	10	1.0	10	1	0.5	0.75	100.0	sqrt	10.0	gini	0.01	False						
2267	False	50	1.0	5	2	10.0	1.0	500.0	sqrt	1000.0	gini	0.01	True						
2268	False	10	10.0	2	2	0.5	0.75	100.0	log2		gini	1.0	True						
2269	False	10	5.0	10	1	0.0	0.5	200.0	sqrt	10.0	entropy	1e-05	True						
2270	False	10	10.0	10	5	5.0	0.9	100.0	sqrt	1000.0	gini	1.0	True						
2271	True	100	10.0	5	5	0.0	0.5	10.0	auto	10.0	entropy	0.001	True						
2272	True	100	1.0	10	1	1.0	0.5	200.0	sqrt	1000.0	gini	0.0	True						
2273	False	50	5.0	10	2	1.0	0.25	1000.0	sqrt	1000.0	entropy	0.0	False						
2274	True	75	5.0	5	2	0.5	0.25		auto	10.0	gini	0.01	True						
2275	False	75	0.0	5	2	0.5		1000.0	sqrt	100.0	entropy	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2276	True	10	10.0	10	1	0.0	0.5	10.0	sqrt	10.0	gini	0.001	True						
2277	True	50	1.0	2	5	0.0	0.75	50.0	sqrt	1000.0	entropy	1.0	False						
2278	True	25	5.0	5	1	5.0	0.1	10.0	log2	100.0	gini	0.1	False						
2279	True	50	5.0	2	1	0.5	0.9	50.0	sqrt	1000.0	entropy	1e-05	False						
2280	False	50	1.0	2	2	0.5	0.75	50.0	auto	10.0	gini	0.01	True						
2281	True	100	1.0	10	5	1.0	0.9		auto		gini	0.1	False						
2282	True	75	1.0	10	1	1.0	0.75	500.0	sqrt	1000.0	entropy	0.1	False						
2283	True	100	0.0	10	1	1.0	0.5	1000.0	sqrt		entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2284	True	10	5.0	2	2	5.0	0.5	500.0	auto	100.0	entropy	0.001	True						
2285	False	100	1.0	5	2	0.0	0.75		auto	10.0	entropy	0.0	True						
2286	True	25	0.0	10	5	0.5	0.5	10.0	log2		gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2287	False	25	1.0	2	1	10.0	0.9	10.0	log2	10.0	gini	1.0	True						
2288	True	75	10.0	10	1	1.0		50.0	auto	1000.0	entropy	0.01	True						
2289	True	25	5.0	5	2	1.0	1.0		log2		gini	0.0001	True						
2290	False	100	10.0	2	2	0.5	1.0	500.0	auto	1000.0	entropy	0.001	False						
2291	False	10	10.0	5	2	10.0		100.0	log2		gini	0.1	False						
2292	False	75	1.0	10	5	0.0	0.25	500.0	log2	100.0	gini	0.0	True						
2293	False	50	5.0	10	2	5.0	0.75	50.0	auto	10.0	gini	0.0	False						
2294	True	50	5.0	10	2	1.0	0.5	1000.0	sqrt	10.0	gini	0.001	False						
2295	False	75	10.0	10	1	5.0	0.5		sqrt	10.0	entropy	0.01	True						
2296	True	75	1.0	5	5	1.0		1000.0	log2	100.0	entropy	1.0	False						
2297	True	100	0.0	2	1	1.0	0.75	50.0	auto	10.0	entropy	0.001	False						
2298	False	100	10.0	5	2	0.5	0.9	10.0	log2	10.0	entropy	0.01	True						
2299	False	50	10.0	5	1	0.5	0.25	10.0	sqrt	1000.0	gini	0.01	True						
2300	True	10	0.0	10	2	5.0	0.75	50.0	sqrt		gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2301	True	25	1.0	10	2	1.0	0.5	500.0	log2		gini	1.0	True						
2302	True	100	0.0	5	2	0.5	0.9	1000.0	log2	10.0	gini	1.0	False						
2303	False	25	10.0	10	2	1.0	1.0	50.0	log2	1000.0	gini	0.0001	False						
2304	False	100	0.0	10	2	10.0	1.0		log2	1000.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2305	True	25	1.0	2	2	0.5	1.0	200.0	auto		entropy	1.0	False						
2306	True	75	1.0	5	5	5.0		100.0	log2		gini	0.001	True						
2307	False	75	5.0	2	2	5.0	0.5	1000.0	auto	10.0	gini	0.0001	False						
2308	False	50	0.0	10	1	0.0	0.5	500.0	auto	1000.0	gini	1e-05	True	0.8628126178207868	0.7554407964736141	0.6089690323034201	0.8511965326671209	0.5474600870827286	0.8577285921625546
2309	True	50	1.0	2	2	5.0	0.25	1000.0	sqrt	100.0	gini	1.0	True						
2310	False	75	0.0	5	2	1.0	1.0	100.0	log2	10.0	gini	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2311	False	10	0.0	5	2	0.5	0.5	100.0	log2	10.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2312	True	10	10.0	10	5	1.0	0.1		log2		gini	1e-05	False						
2313	False	75	0.0	10	2	5.0	1.0	200.0	log2	10.0	entropy	0.0	False						
2314	True	75	10.0	2	2	0.5	0.9	500.0	sqrt		entropy	0.1	True						
2315	False	100	0.0	5	1	10.0	0.1	1000.0	log2	1000.0	entropy	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2316	True	50	0.0	10	2	10.0	0.75		sqrt	100.0	entropy	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2317	True	10	1.0	5	1	0.5	0.9		auto	10.0	gini	0.001	False						
2318	False	25	10.0	2	5	0.0	1.0	100.0	sqrt	100.0	gini	0.0001	True						
2319	True	100	10.0	10	2	0.5	0.9		sqrt	100.0	gini	0.01	False						
2320	True	25	1.0	5	2	10.0	0.5	1000.0	sqrt		gini	0.0	False						
2321	True	50	10.0	10	1	0.0	0.1	1000.0	sqrt	10.0	gini	0.01	True						
2322	True	100	10.0	5	1	0.5	0.25	10.0	auto	1000.0	gini	0.0001	True						
2323	False	75	10.0	2	2	10.0	0.75		sqrt	1000.0	entropy	0.01	False						
2324	True	75	1.0	10	5	1.0		1000.0	log2	100.0	entropy	0.001	False						
2325	False	75	10.0	5	1	0.0	0.9	100.0	log2	10.0	gini	0.01	False						
2326	True	100	10.0	10	2	10.0	0.25	10.0	log2		entropy	1e-05	True						
2327	False	10	10.0	5	1	5.0	0.5	10.0	sqrt	100.0	entropy	0.1	True						
2328	True	100	10.0	5	2	5.0	1.0		sqrt		gini	1e-05	False						
2329	False	10	10.0	10	5	5.0	1.0	200.0	sqrt	100.0	entropy	0.1	True						
2330	True	50	0.0	2	2	10.0	1.0	1000.0	log2		gini	1e-05	False						
2331	True	100	10.0	10	2	5.0	0.75	50.0	auto		gini	0.01	True						
2332	False	100	0.0	2	5	0.5	0.75		sqrt	1000.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2333	True	10	10.0	5	2	5.0	1.0	10.0	log2	10.0	gini	0.0001	False						
2334	True	10	0.0	10	2	0.5	0.9	500.0	log2	1000.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2335	False	10	0.0	10	2	0.5	0.25	10.0	auto	1000.0	gini	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2336	False	50	1.0	2	2	5.0		50.0	auto	1000.0	entropy	0.1	True						
2337	False	10	10.0	2	2	0.0	0.25	500.0	sqrt	100.0	entropy	0.01	True						
2338	False	75	10.0	5	1	0.0		200.0	auto	1000.0	gini	1e-05	True						
2339	True	75	1.0	2	5	10.0	1.0		log2	10.0	gini	0.0	False						
2340	False	25	1.0	2	5	0.0	0.25	100.0	sqrt	10.0	gini	0.01	False						
2341	True	100	0.0	2	1	1.0			auto	10.0	gini	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2342	False	75	1.0	2	5	10.0	0.25	50.0	auto	1000.0	gini	1.0	False						
2343	False	10	1.0	2	5	1.0	0.25		sqrt	100.0	entropy	0.0001	False						
2344	False	50	0.0	10	5	0.0	0.9	100.0	auto	10.0	gini	0.0001	True	0.8646391018390517	0.7653782478432308	0.6136940357538364	0.8616762378860351	0.5436865021770683	0.8567436655183871
2345	True	10	1.0	10	5	0.0	0.5	1000.0	sqrt	100.0	gini	0.0001	True						
2346	True	10	0.0	10	1	10.0	1.0	200.0	auto		gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2347	True	100	10.0	5	5	1.0	0.5	1000.0	sqrt	1000.0	gini	0.0001	True						
2348	True	10	10.0	2	2	1.0	0.9	50.0	auto		gini	1.0	True						
2349	True	75	0.0	10	2	0.0	0.1	200.0	sqrt	1000.0	gini	0.0001	True	0.8591470822336726	0.7735190333696196	0.5775398682443862	0.8629094475318733	0.5208272859216255	0.87938736076381
2350	False	100	1.0	2	2	10.0	1.0	50.0	log2		gini	0.1	False						
2351	False	100	10.0	10	1	10.0	0.1	100.0	sqrt		gini	0.0001	False						
2352	False	100	0.0	10	5	1.0	0.1	50.0	log2	100.0	gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2353	True	50	10.0	2	1	0.5	0.25		log2	100.0	gini	0.01	True						
2354	True	25	5.0	2	5	5.0	0.5	100.0	log2	100.0	entropy	1.0	False						
2355	True	10	0.0	5	1	5.0	0.25		sqrt	100.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2356	False	25	1.0	10	5	10.0	0.1	100.0	sqrt	100.0	entropy	0.0001	True						
2357	True	100	5.0	5	1	1.0	1.0	100.0	auto	10.0	gini	0.01	False						
2358	False	50	1.0	10	2	0.5	0.1	100.0	auto	1000.0	entropy	1.0	True						
2359	True	100	0.0	10	2	10.0	0.1		sqrt	1000.0	gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2360	True	50	10.0	2	2	5.0		10.0	sqrt	1000.0	entropy	1.0	False						
2361	False	25	10.0	10	1	0.0	0.1		log2	100.0	entropy	0.001	False						
2362	True	75	5.0	5	5	0.5	0.5		log2	1000.0	gini	0.001	True						
2363	True	25	10.0	2	2	5.0	0.1	200.0	auto		entropy	0.01	False						
2364	False	75	10.0	10	2	0.5	0.25	100.0	sqrt		entropy	1.0	False						
2365	False	25	1.0	10	1	10.0	0.9	50.0	log2	100.0	entropy	0.01	False						
2366	False	50	5.0	2	1	0.0	0.5		log2		gini	1e-05	True						
2367	False	25	10.0	5	2	0.0		50.0	log2		entropy	0.0001	False						
2368	True	25	0.0	5	2	5.0	1.0	100.0	sqrt	10.0	entropy	0.0001	False						
2369	False	25	0.0	10	2	5.0	0.5	200.0	log2		gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2370	False	25	1.0	5	5	5.0	0.5	200.0	sqrt	10.0	entropy	1.0	True						
2371	False	10	10.0	5	1	0.5	0.9	10.0	auto	1000.0	entropy	0.001	False						
2372	True	100	0.0	10	2	0.0	0.75		sqrt		entropy	0.1	False						
2373	True	75	0.0	2	1	5.0	0.1	100.0	log2	100.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2374	True	10	0.0	2	1	5.0	0.75	200.0	log2	1000.0	gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2375	False	75	10.0	5	5	1.0	1.0	1000.0	auto	1000.0	entropy	0.01	True						
2376	False	100	10.0	5	1	5.0			auto		gini	0.001	True						
2377	True	10	10.0	2	2	1.0	0.75	10.0	sqrt	1000.0	gini	0.0	True						
2378	True	25	10.0	5	1	10.0	0.25	500.0	sqrt	10.0	entropy	0.1	True						
2379	False	75	0.0	2	5	5.0	0.5	200.0	log2	10.0	gini	1.0	False						
2380	False	75	1.0	10	2	1.0	0.75	1000.0	auto	10.0	entropy	1e-05	True						
2381	True	75	5.0	5	1	5.0	0.25	500.0	sqrt	10.0	entropy	0.0001	True						
2382	False	10	1.0	5	5	0.5	0.5		log2		gini	0.0	False						
2383	True	50	5.0	2	1	0.5	0.5		log2	1000.0	entropy	1e-05	False						
2384	True	25	5.0	5	2	10.0		10.0	auto	1000.0	gini	0.1	False						
2385	True	75	10.0	5	2	0.5		10.0	auto		gini	0.0001	True						
2386	False	100	0.0	10	1	1.0		50.0	auto	100.0	entropy	1e-05	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2387	False	75	0.0	2	5	1.0	0.5	500.0	auto		entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2388	False	100	5.0	10	5	0.0	0.9	10.0	log2		entropy	1e-05	True						
2389	False	10	0.0	10	2	0.5	1.0	100.0	auto	1000.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2390	True	10	0.0	5	2	5.0	0.5	200.0	auto	1000.0	entropy	1e-05	False						
2391	True	10	0.0	10	5	0.5	0.25	100.0	auto	10.0	entropy	1.0	False						
2392	True	75	1.0	5	5	10.0	0.9		sqrt	1000.0	gini	1e-05	False						
2393	False	75	0.0	10	5	10.0	0.75	1000.0	auto		gini	0.0001	False						
2394	True	75	5.0	5	5	5.0	0.1	1000.0	sqrt		entropy	0.0001	False						
2395	True	25	1.0	2	5	1.0	0.5	10.0	log2	1000.0	entropy	0.1	False						
2396	False	50	5.0	10	2	5.0	0.75	500.0	log2	10.0	gini	0.0001	False						
2397	True	25	0.0	10	5	0.0		50.0	auto		entropy	0.0001	False						
2398	True	50	1.0	10	2	10.0	0.9	500.0	sqrt		entropy	0.01	True						
2399	False	10	1.0	2	1	0.0		10.0	sqrt	1000.0	gini	0.1	True						
2400	False	100	10.0	2	5	1.0	0.1	200.0	sqrt	100.0	entropy	1e-05	False						
2401	False	50	10.0	2	5	1.0	0.25	1000.0	log2	1000.0	gini	0.0	False						
2402	True	75	5.0	2	5	1.0	0.75		sqrt	1000.0	gini	0.0	True						
2403	True	75	0.0	5	1	0.0	0.5	100.0	log2		gini	0.01	False						
2404	True	75	10.0	2	2	5.0	0.1	200.0	auto	100.0	gini	0.1	False						
2405	True	25	10.0	5	5	5.0		100.0	sqrt	1000.0	entropy	0.001	True						
2406	True	50	5.0	5	1	1.0			auto	10.0	entropy	0.0	False						
2407	True	25	0.0	2	1	10.0	0.25	10.0	auto		entropy	0.01	False						
2408	False	100	10.0	5	1	0.0	0.1	50.0	log2	100.0	entropy	0.001	True						
2409	False	10	0.0	10	1	1.0	1.0	50.0	auto	1000.0	entropy	1.0	False						
2410	True	100	10.0	10	2	5.0	0.25	10.0	auto	1000.0	gini	1.0	True						
2411	False	75	1.0	5	2	5.0	0.75		auto	100.0	gini	1.0	True						
2412	False	10	1.0	5	5	1.0	0.75		auto	100.0	gini	1e-05	True						
2413	False	25	1.0	5	1	1.0	0.1		log2	10.0	entropy	0.1	True						
2414	False	75	5.0	10	2	0.5	0.1		log2		gini	0.0	True						
2415	False	50	10.0	10	2	5.0	0.5		sqrt	100.0	gini	0.1	True						
2416	True	50	5.0	5	1	0.0	0.5	50.0	auto	1000.0	entropy	0.0001	True						
2417	True	50	5.0	10	5	10.0		10.0	sqrt		entropy	0.0	False						
2418	False	25	0.0	10	2	10.0	0.75	500.0	sqrt	10.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2419	False	10	5.0	2	5	5.0	1.0	50.0	auto	1000.0	gini	1.0	False						
2420	True	75	10.0	10	5	0.5	0.1	500.0	auto	100.0	gini	0.0001	False						
2421	False	75	5.0	10	5	0.0	0.1	10.0	auto	10.0	gini	1.0	False						
2422	False	50	5.0	2	2	0.0	0.75	50.0	auto	100.0	gini	0.0001	False						
2423	False	75	5.0	5	5	1.0	0.9	100.0	sqrt	1000.0	entropy	0.001	True						
2424	False	100	1.0	2	1	0.5	0.25	10.0	auto		entropy	1.0	False						
2425	True	25	1.0	2	1	5.0		1000.0	auto	100.0	entropy	1e-05	False						
2426	True	50	10.0	5	2	0.5	1.0	10.0	log2	1000.0	gini	0.1	False						
2427	True	100	0.0	2	1	5.0	1.0	10.0	sqrt	100.0	gini	0.0001	False						
2428	True	50	0.0	10	5	0.5	0.1	200.0	log2	100.0	entropy	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2429	True	25	5.0	10	1	1.0		500.0	log2	10.0	entropy	0.0001	False						
2430	True	50	0.0	2	5	10.0	0.9		sqrt	1000.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2431	False	75	1.0	5	5	1.0	0.5	10.0	auto	100.0	gini	0.01	True						
2432	False	25	10.0	10	5	0.5	1.0	10.0	sqrt	100.0	entropy	0.0	True						
2433	False	10	0.0	2	1	0.0	0.5	1000.0	log2	10.0	entropy	1e-05	False						
2434	False	100	10.0	5	5	1.0	0.9	10.0	sqrt	100.0	gini	0.001	False						
2435	True	25	1.0	5	2	1.0		100.0	sqrt	10.0	gini	1e-05	True						
2436	False	25	10.0	5	2	1.0	0.75	1000.0	auto	10.0	entropy	1e-05	False						
2437	False	25	1.0	2	5	1.0	0.75	100.0	log2		entropy	0.0001	True						
2438	True	10	1.0	5	5	0.5	0.75	50.0	auto	1000.0	gini	1.0	True						
2439	True	10	0.0	2	5	1.0	0.9	50.0	auto	10.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2440	True	10	10.0	5	2	0.5	0.25	500.0	log2	10.0	gini	0.0	False						
2441	False	25	10.0	10	5	1.0	0.25		auto	100.0	gini	0.0	False						
2442	False	10	0.0	5	2	0.0	1.0	1000.0	sqrt	10.0	entropy	0.1	False						
2443	True	50	1.0	5	1	1.0	0.9		log2	10.0	gini	0.001	True						
2444	False	10	5.0	2	5	0.0	0.25	1000.0	sqrt		entropy	0.1	False						
2445	True	25	1.0	10	1	0.0	0.1		auto		gini	0.1	False						
2446	True	25	10.0	5	2	5.0	1.0	10.0	sqrt	10.0	gini	0.1	True						
2447	False	10	10.0	5	2	5.0		10.0	sqrt	1000.0	gini	0.01	True						
2448	True	100	1.0	2	2	10.0		200.0	auto	100.0	entropy	0.1	True						
2449	False	75	1.0	10	5	0.5	0.75		log2	1000.0	gini	0.1	False						
2450	False	75	1.0	10	5	0.5	0.25	50.0	sqrt	1000.0	gini	0.0	True						
2451	False	10	1.0	5	2	1.0	0.9	10.0	auto		entropy	0.001	False						
2452	True	75	10.0	2	2	10.0	1.0	200.0	auto	1000.0	gini	1.0	True						
2453	True	100	0.0	10	1	10.0	1.0	200.0	auto		entropy	0.0001	False						
2454	True	10	0.0	5	5	1.0	0.25	100.0	sqrt	100.0	entropy	1.0	False						
2455	True	75	10.0	10	5	0.0	0.5	500.0	auto	10.0	entropy	0.001	True						
2456	False	50	0.0	5	5	10.0	0.1	200.0	log2	1000.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2457	True	10	10.0	2	2	5.0	0.25		log2		entropy	0.0001	False						
2458	False	75	1.0	10	1	0.5	0.25	100.0	auto	10.0	gini	0.1	True						
2459	False	100	5.0	5	2	1.0	0.75	10.0	sqrt	10.0	entropy	0.001	True						
2460	False	25	0.0	10	5	0.0	0.75	50.0	auto	1000.0	gini	1.0	False						
2461	False	10	5.0	10	5	10.0	0.5	200.0	sqrt	10.0	entropy	0.001	False						
2462	True	50	5.0	10	5	1.0	1.0	200.0	auto	100.0	gini	1e-05	True						
2463	True	100	5.0	5	1	1.0	0.75	10.0	log2	100.0	gini	0.001	True						
2464	False	10	5.0	5	1	0.0	0.9	50.0	sqrt		gini	1e-05	True						
2465	False	25	5.0	10	1	0.0		10.0	auto		entropy	0.1	False						
2466	False	75	1.0	5	1	10.0	0.1	50.0	sqrt	1000.0	entropy	0.0	True						
2467	False	75	5.0	5	1	5.0		1000.0	log2	100.0	entropy	0.001	False						
2468	False	100	0.0	2	2	0.0	0.9	50.0	sqrt	1000.0	gini	0.1	True	0.7586862720455783	0.5406172949416634	0.0	0.0	0.0	0.7398521517128019
2469	False	50	0.0	5	1	0.0	0.25	10.0	auto	100.0	gini	0.0001	False						
2470	False	50	10.0	2	1	5.0	1.0	10.0	log2		gini	1e-05	True						
2471	True	100	5.0	2	5	10.0	0.5	1000.0	log2		entropy	0.1	True						
2472	True	10	1.0	5	1	0.5	1.0	1000.0	sqrt		gini	0.0	True						
2473	False	10	10.0	2	2	5.0	0.25	200.0	log2	1000.0	entropy	0.001	True						
2474	False	100	10.0	5	5	1.0	0.25	500.0	log2		entropy	1.0	False						
2475	True	100	5.0	10	2	5.0	0.5		log2	10.0	entropy	0.0	False						
2476	True	25	0.0	2	5	1.0	1.0	200.0	sqrt	1000.0	entropy	0.001	False						
2477	True	10	5.0	5	5	1.0	0.5	1000.0	log2		gini	0.01	False						
2478	True	50	10.0	2	1	0.0	0.5	50.0	log2	1000.0	entropy	0.0001	True						
2479	False	10	1.0	5	1	5.0	0.25	10.0	sqrt	1000.0	entropy	0.0	True						
2480	False	75	5.0	2	5	5.0	0.5		sqrt	1000.0	gini	0.0001	False						
2481	True	50	1.0	10	1	10.0		500.0	log2	1000.0	gini	0.001	False						
2482	False	25	0.0	10	5	0.5	0.9	200.0	log2	10.0	gini	0.001	False						
2483	True	100	5.0	10	5	10.0	0.75	50.0	auto	10.0	entropy	0.0	True						
2484	True	10	10.0	2	2	5.0	0.9	50.0	log2	100.0	entropy	0.0	True						
2485	True	100	1.0	10	2	5.0	0.75	200.0	log2	1000.0	entropy	1e-05	False						
2486	True	25	0.0	2	1	0.0	0.25	200.0	log2	100.0	gini	0.0	True	0.8555108709312556	0.7124895917390678	0.6071494913754976	0.8249981543004798	0.5475326560232221	0.8419789462640109
2487	True	100	0.0	5	2	0.0	0.25	500.0	log2	1000.0	gini	0.0001	False						
2488	True	10	5.0	10	1	10.0	0.1	50.0	auto	10.0	gini	0.1	True						
2489	False	10	1.0	5	2	1.0	0.9	500.0	sqrt		gini	0.0001	True						
2490	False	25	10.0	10	2	0.5	0.25	10.0	auto	100.0	entropy	0.0	True						
2491	True	50	1.0	10	2	0.0	0.5	200.0	log2	100.0	entropy	0.1	True						
2492	True	75	0.0	5	1	0.0	0.9	50.0	log2	1000.0	entropy	1e-05	True	0.8536843869129906	0.752914838921669	0.5942410561459955	0.8355600539811066	0.5211175616835995	0.8521071222480634
2493	False	75	0.0	5	2	0.5	0.25	1000.0	auto	10.0	gini	0.001	False						
2494	False	10	0.0	10	1	10.0		1000.0	log2	1000.0	gini	0.001	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2495	False	100	10.0	2	5	0.5	0.5		auto		entropy	1e-05	False						
2496	True	10	10.0	2	1	10.0	1.0		sqrt	1000.0	gini	0.01	False						
2497	False	10	0.0	5	1	10.0	0.25	1000.0	sqrt	100.0	gini	0.001	False						
2498	True	25	1.0	2	5	1.0	0.75	500.0	auto	100.0	entropy	0.0001	False						
2499	False	10	10.0	10	1	0.0	0.9	50.0	sqrt	10.0	entropy	0.0001	False						
2500	False	75	5.0	2	5	5.0	0.1	100.0	log2	1000.0	entropy	0.01	False						
2501	True	25	10.0	2	2	1.0	0.25	500.0	sqrt	10.0	entropy	1.0	True						
2502	False	50	5.0	2	2	0.5	0.5	1000.0	sqrt	1000.0	entropy	0.1	False						
2503	False	25	1.0	10	5	5.0		200.0	auto	1000.0	gini	0.01	False						
2504	True	75	0.0	2	5	0.0	0.25	50.0	log2	10.0	entropy	0.0001	False						
2505	True	50	10.0	2	5	5.0	0.9	1000.0	log2	100.0	gini	0.0001	False						
2506	False	100	1.0	10	5	0.5	1.0	10.0	auto	100.0	entropy	1e-05	True						
2507	False	100	1.0	5	5	1.0		100.0	sqrt	100.0	entropy	0.0	True						
2508	True	75	1.0	10	1	5.0	0.25	10.0	sqrt		entropy	0.0001	False						
2509	True	10	1.0	5	5	10.0	0.25	1000.0	auto	10.0	entropy	0.0	True						
2510	False	50	10.0	10	1	0.5		500.0	auto	1000.0	gini	1e-05	True						
2511	True	50	5.0	5	2	10.0	0.5	200.0	log2	1000.0	entropy	0.1	True						
2512	False	100	5.0	5	1	5.0	0.9	1000.0	log2	10.0	entropy	1e-05	True						
2513	False	75	1.0	5	5	10.0	1.0	1000.0	auto	100.0	entropy	0.1	True						
2514	True	25	1.0	2	2	0.5		50.0	auto		entropy	0.1	False						
2515	False	50	5.0	5	2	1.0	0.5	500.0	auto	1000.0	entropy	0.1	False						
2516	False	10	10.0	10	5	10.0	0.75	200.0	log2	10.0	entropy	1.0	False						
2517	True	25	0.0	5	2	1.0		100.0	log2		entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2518	False	50	0.0	5	1	5.0	0.1	10.0	sqrt	100.0	entropy	0.0	False						
2519	False	25	10.0	2	2	0.5	0.9	500.0	auto	10.0	gini	0.001	False						
2520	False	25	1.0	2	1	0.0	0.75	200.0	auto	10.0	gini	0.0001	True						
2521	False	10	5.0	10	1	10.0	1.0	10.0	auto		gini	0.0001	False						
2522	False	100	1.0	5	2	10.0	0.1	500.0	sqrt	1000.0	gini	0.1	True						
2523	True	100	0.0	2	5	0.5	0.75	100.0	auto	100.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2524	False	10	0.0	5	1	5.0	0.1	200.0	log2	100.0	gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2525	False	10	1.0	10	2	1.0	0.9	10.0	log2		entropy	0.01	True						
