	weights	p	n_neighbors	metric_params	metric	leaf_size	algorithm	accuracy	average_precision	f1	precision	recall	roc_auc
7917	distance	3	10	{'w': 3}	mahalanobis	30	auto						
7918	uniform	2	10	{'V': 1}	minkowski	10	kd_tree						
7919	uniform	3	5	{'w': 1}	chebyshev	40	auto	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
7920	distance	1	3	{'V': 1}	seuclidean	20	auto						
7921	distance	2	5	{'w': 1}	minkowski	20	auto	0.8025176993004063	0.566523409263659	0.49852666420609804	0.6389742524916944	0.4217330538085255	0.7434663423403288
7922	uniform	3	5	{'V': 1}	minkowski	20	auto	0.8080013405387291	0.5226268719611011	0.4939006596107708	0.6700749995220407	0.3996505939902166	0.740045069420685
7923	uniform	1	5	{'w': 3}	chebyshev	20	kd_tree						
7924	uniform	1	7	{'w': 2}	minkowski	20	ball_tree						
7925	distance	2	10	{'V': 3}	chebyshev	40	ball_tree						
7926	uniform	3	5	{'w': 3}	mahalanobis	100	auto						
7927	uniform	2	7	{'V': 1}	chebyshev	100	brute	0.7577562733023333	0.37027863767816616	0.22148805266897834	0.49936507936507946	0.14549266247379455	0.6109388905600166
7928	uniform	3	3	{'V': 1}	seuclidean	10	auto						
7929	distance	2	7	{'V': 2}	chebyshev	50	ball_tree						
7930	distance	3	3	{'w': 2}	seuclidean	20	auto						
7931	distance	2	10	{'V': 2}	mahalanobis	30	brute						
7932	distance	1	10	{'V': 1}	chebyshev	100	kd_tree						
7933	uniform	1	7	{'w': 2}	mahalanobis	10	auto						
7934	distance	3	5	{'w': 3}	mahalanobis	30	kd_tree						
7935	uniform	3	5	{'V': 2}	minkowski	40	ball_tree						
7936	distance	2	3	{'w': 3}	mahalanobis	50	ball_tree						
7937	uniform	3	5	{'w': 3}	mahalanobis	30	auto						
7938	uniform	2	3	{'V': 2}	mahalanobis	30	kd_tree						
7939	uniform	2	3	{'w': 2}	minkowski	50	auto	0.7824054291818525	0.48391539905363573	0.4734393430384472	0.5584179111052376	0.41781970649895184	0.7159915234280619
7940	uniform	1	5	{'w': 1}	mahalanobis	40	ball_tree						
7941	uniform	2	10	{'w': 1}	mahalanobis	10	auto						
7942	uniform	2	3	{'V': 1}	chebyshev	20	ball_tree						
7943	uniform	2	10	{'w': 1}	chebyshev	50	brute	0.7568430312932009	0.35903514132702063	0.1457264957264957	0.49653679653679655	0.08581411600279523	0.6229710711214083
7944	uniform	3	7	{'V': 3}	minkowski	100	kd_tree						
7945	distance	3	3	{'w': 2}	minkowski	100	kd_tree						
7946	distance	2	3	{'V': 3}	minkowski	10	ball_tree						
7947	uniform	2	5	{'w': 3}	mahalanobis	20	brute						
7948	distance	2	7	{'w': 3}	mahalanobis	10	brute						
7949	uniform	3	10	{'V': 3}	seuclidean	100	auto						
7950	uniform	1	5	{'w': 1}	mahalanobis	10	kd_tree						
7951	distance	3	10	{'V': 3}	chebyshev	20	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
7952	uniform	2	5	{'V': 1}	chebyshev	30	auto	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
7953	distance	3	5	{'V': 2}	minkowski	50	ball_tree						
7954	uniform	3	7	{'w': 3}	minkowski	30	kd_tree						
7955	uniform	3	10	{'V': 2}	seuclidean	50	brute						
7956	uniform	3	3	{'V': 2}	mahalanobis	30	kd_tree						
7957	uniform	1	3	{'w': 2}	chebyshev	100	kd_tree						
7958	uniform	3	7	{'w': 1}	mahalanobis	10	kd_tree						
7959	uniform	1	10	{'w': 2}	mahalanobis	40	auto						
7960	uniform	1	5	{'w': 2}	seuclidean	100	auto						
7961	uniform	2	3	{'V': 3}	chebyshev	50	kd_tree						
7962	uniform	2	5	{'w': 1}	minkowski	10	brute	0.8107368773825983	0.5321831397844105	0.5087420149170202	0.6762087912087912	0.4217330538085255	0.7430878255414135
7963	uniform	3	3	{'w': 1}	chebyshev	50	brute	0.7102216078086381	0.42224105473886586	0.4931379632047925	0.43485121574387725	0.5895877009084557	0.6935910518383809
7964	uniform	2	3	{'V': 3}	seuclidean	100	brute						
7965	distance	1	10	{'V': 3}	chebyshev	10	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
7966	uniform	2	5	{'V': 2}	minkowski	30	brute	0.8107368773825983	0.5321831397844105	0.5087420149170202	0.6762087912087912	0.4217330538085255	0.7430878255414135
7967	distance	2	5	{'w': 3}	minkowski	30	brute	0.8025176993004063	0.566523409263659	0.49852666420609804	0.6389742524916944	0.4217330538085255	0.7434663423403288
7968	uniform	2	5	{'w': 1}	chebyshev	20	kd_tree						
7969	uniform	3	7	{'w': 3}	minkowski	10	auto	0.8116626869423149	0.5528281001564063	0.49614267106109616	0.6869232042698876	0.403214535290007	0.7475205797460857
7970	distance	2	3	{'V': 3}	seuclidean	40	kd_tree						
7971	uniform	1	5	{'V': 3}	minkowski	100	brute						
7972	uniform	3	10	{'V': 3}	chebyshev	10	ball_tree						
7973	uniform	1	7	{'V': 3}	mahalanobis	50	kd_tree						
7974	distance	3	10	{'V': 2}	seuclidean	40	kd_tree						
7975	distance	3	5	{'V': 3}	mahalanobis	20	ball_tree						
7976	uniform	2	5	{'w': 2}	mahalanobis	30	auto						
7977	distance	2	5	{'V': 1}	chebyshev	10	ball_tree						
7978	uniform	1	5	{'w': 3}	minkowski	40	kd_tree						
7979	distance	1	3	{'V': 2}	mahalanobis	10	brute						
7980	distance	2	7	{'V': 2}	chebyshev	10	kd_tree						
7981	uniform	1	5	{'V': 3}	minkowski	100	ball_tree						
7982	distance	1	10	{'w': 1}	mahalanobis	40	kd_tree						
7983	uniform	2	5	{'V': 3}	minkowski	30	auto	0.8107368773825983	0.5321831397844105	0.5087420149170202	0.6762087912087912	0.4217330538085255	0.7430878255414135
7984	uniform	3	3	{'w': 2}	mahalanobis	20	brute						
7985	distance	1	10	{'V': 2}	minkowski	50	ball_tree						
7986	uniform	1	5	{'w': 3}	seuclidean	40	brute						
7987	uniform	3	3	{'w': 2}	minkowski	10	ball_tree						
7988	distance	3	7	{'w': 2}	minkowski	40	auto	0.807100666080181	0.5809671515921131	0.4878812686715877	0.669193131397827	0.3995108315863033	0.745712682379349
7989	uniform	3	3	{'V': 2}	minkowski	50	auto	0.7897197436219681	0.4783181916661838	0.47689060211360357	0.5858582405054968	0.4103424178895877	0.7122724070795602
7990	distance	2	10	{'V': 3}	minkowski	30	kd_tree						
7991	uniform	2	5	{'V': 1}	seuclidean	30	brute						
7992	distance	3	7	{'w': 1}	seuclidean	20	brute						
7993	distance	1	3	{'w': 3}	mahalanobis	20	auto						
7994	uniform	1	10	{'V': 1}	seuclidean	10	ball_tree						
7995	distance	2	7	{'V': 2}	chebyshev	40	auto	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
7996	uniform	2	10	{'V': 3}	seuclidean	40	kd_tree						
7997	distance	1	10	{'w': 1}	chebyshev	30	ball_tree						
7998	distance	1	7	{'V': 2}	seuclidean	30	auto						
7999	uniform	2	3	{'V': 1}	seuclidean	40	auto						
8000	distance	1	10	{'V': 1}	chebyshev	10	kd_tree						
8001	distance	2	3	{'w': 3}	seuclidean	50	auto						
8002	distance	2	3	{'w': 1}	seuclidean	10	auto						
8003	uniform	1	3	{'V': 1}	seuclidean	40	ball_tree						
8004	uniform	2	3	{'w': 1}	seuclidean	10	kd_tree						
8005	distance	3	10	{'V': 1}	seuclidean	100	ball_tree						
8006	distance	2	10	{'V': 3}	minkowski	100	ball_tree						
8007	uniform	1	3	{'w': 3}	minkowski	100	ball_tree						
8008	distance	2	5	{'V': 2}	chebyshev	100	brute	0.7531984416237275	0.4034003723716756	0.26668828137064793	0.5104528039010797	0.18280922431865826	0.6231321703815451
8009	uniform	1	5	{'V': 2}	chebyshev	10	ball_tree						
8010	uniform	3	5	{'V': 3}	seuclidean	30	auto						
8011	uniform	3	7	{'w': 1}	mahalanobis	30	auto						
8012	uniform	3	10	{'V': 3}	minkowski	100	ball_tree						
8013	uniform	2	3	{'w': 1}	seuclidean	50	kd_tree						
8014	distance	1	7	{'V': 1}	minkowski	10	brute						
8015	distance	1	3	{'V': 1}	minkowski	100	ball_tree						
8016	distance	2	7	{'V': 2}	chebyshev	40	ball_tree						
8017	distance	3	10	{'V': 3}	chebyshev	50	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
8018	uniform	1	10	{'V': 3}	minkowski	30	brute						
8019	uniform	1	3	{'w': 2}	minkowski	10	brute	0.7778517866867747	0.4849687185684413	0.475985228712127	0.5412634708286882	0.4479385045422782	0.7277703839945258
8020	distance	2	5	{'V': 3}	chebyshev	100	auto	0.7531984416237275	0.4034003723716756	0.26668828137064793	0.5104528039010797	0.18280922431865826	0.6231321703815451
8021	uniform	2	7	{'w': 1}	mahalanobis	40	ball_tree						
8022	distance	3	5	{'V': 3}	seuclidean	50	brute						
8023	distance	1	10	{'V': 1}	mahalanobis	20	kd_tree						
8024	uniform	3	7	{'w': 1}	minkowski	40	auto	0.8116626869423149	0.5528281001564063	0.49614267106109616	0.6869232042698876	0.403214535290007	0.7475205797460857
8025	uniform	2	7	{'w': 3}	chebyshev	30	brute	0.7577562733023333	0.37027863767816616	0.22148805266897834	0.49936507936507946	0.14549266247379455	0.6109388905600166
8026	uniform	3	7	{'V': 2}	chebyshev	40	brute	0.7577562733023333	0.37027863767816616	0.22148805266897834	0.49936507936507946	0.14549266247379455	0.6109388905600166
8027	distance	2	10	{'w': 3}	minkowski	100	ball_tree						
8028	uniform	3	3	{'V': 2}	mahalanobis	50	brute						
8029	uniform	2	7	{'V': 1}	seuclidean	100	ball_tree						
8030	uniform	1	3	{'w': 1}	mahalanobis	20	brute						
8031	uniform	2	3	{'w': 3}	mahalanobis	50	kd_tree						
8032	distance	3	3	{'w': 2}	seuclidean	100	kd_tree						
8033	distance	3	7	{'V': 2}	minkowski	100	brute	0.807100666080181	0.5809671515921131	0.4878812686715877	0.669193131397827	0.3995108315863033	0.745712682379349
8034	uniform	3	3	{'V': 2}	seuclidean	100	auto						
8035	distance	1	5	{'V': 2}	mahalanobis	10	ball_tree						
8036	uniform	2	5	{'w': 1}	mahalanobis	10	auto						
8037	distance	2	7	{'w': 3}	seuclidean	20	kd_tree						
8038	uniform	1	10	{'V': 2}	mahalanobis	10	ball_tree						
8039	uniform	1	5	{'V': 3}	mahalanobis	10	ball_tree						
8040	distance	3	10	{'w': 1}	chebyshev	30	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
8041	uniform	2	7	{'w': 2}	chebyshev	10	kd_tree						
8042	uniform	2	5	{'V': 2}	seuclidean	20	ball_tree						
8043	distance	1	3	{'w': 1}	minkowski	100	auto	0.7778559758703028	0.5410446189038046	0.484051914366043	0.5457258847250643	0.45548567435359893	0.7364565281008413
8044	uniform	1	3	{'w': 2}	chebyshev	10	brute	0.7102216078086381	0.42224105473886586	0.4931379632047925	0.43485121574387725	0.5895877009084557	0.6935910518383809
8045	uniform	2	7	{'V': 3}	mahalanobis	10	brute						
8046	distance	2	7	{'V': 1}	seuclidean	50	ball_tree						
8047	uniform	2	5	{'w': 2}	chebyshev	20	brute	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
8048	distance	3	10	{'w': 2}	seuclidean	50	auto						
8049	uniform	2	10	{'V': 3}	seuclidean	30	auto						
8050	distance	2	10	{'w': 2}	mahalanobis	50	kd_tree						
8051	distance	1	10	{'V': 3}	minkowski	40	brute						
8052	distance	2	3	{'V': 3}	minkowski	20	auto	0.7833186711909849	0.5306620695435149	0.480488712099482	0.5622611389929549	0.4252969951083159	0.7234963384444327
8053	distance	1	10	{'w': 2}	mahalanobis	10	auto						
8054	uniform	3	10	{'V': 2}	minkowski	20	brute	0.8089271500984457	0.561753843623249	0.398251628888283	0.795	0.2879804332634521	0.7554314889951776
8055	uniform	1	10	{'V': 2}	chebyshev	10	auto	0.7568430312932009	0.35903514132702063	0.1457264957264957	0.49653679653679655	0.08581411600279523	0.6229710711214083
8056	distance	2	7	{'w': 3}	chebyshev	20	auto	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
8057	distance	3	7	{'V': 2}	seuclidean	20	brute						
8058	uniform	1	3	{'w': 3}	chebyshev	10	kd_tree						
8059	uniform	2	10	{'V': 3}	chebyshev	40	ball_tree						
8060	distance	2	10	{'w': 3}	chebyshev	40	brute	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
8061	distance	1	10	{'V': 1}	chebyshev	40	ball_tree						
8062	distance	3	10	{'w': 2}	chebyshev	20	kd_tree						
8063	uniform	2	3	{'w': 3}	seuclidean	40	kd_tree						
8064	distance	2	5	{'w': 2}	chebyshev	20	ball_tree						
8065	distance	3	10	{'V': 3}	seuclidean	50	auto						
8066	distance	2	7	{'V': 1}	minkowski	40	ball_tree						
8067	uniform	3	10	{'V': 1}	minkowski	20	kd_tree						
8068	distance	3	5	{'w': 3}	chebyshev	30	ball_tree						
8069	distance	1	3	{'w': 1}	chebyshev	30	ball_tree						
8070	distance	2	5	{'w': 3}	chebyshev	50	brute	0.7531984416237275	0.4034003723716756	0.26668828137064793	0.5104528039010797	0.18280922431865826	0.6231321703815451
8071	uniform	3	5	{'V': 1}	chebyshev	40	auto	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
8072	uniform	1	3	{'w': 3}	chebyshev	30	ball_tree						
8073	uniform	1	3	{'V': 1}	seuclidean	40	brute						
8074	distance	3	7	{'w': 2}	mahalanobis	20	ball_tree						
8075	uniform	1	7	{'w': 1}	mahalanobis	40	brute						
8076	uniform	1	7	{'w': 1}	chebyshev	30	ball_tree						
8077	uniform	1	5	{'w': 1}	seuclidean	40	brute						
8078	distance	2	7	{'V': 3}	mahalanobis	40	brute						
8079	uniform	2	7	{'w': 1}	minkowski	30	brute	0.8089187717313895	0.5455717884871283	0.48254485615086223	0.6707043090755489	0.3958071278825996	0.7520905169499545
8080	distance	2	5	{'V': 3}	mahalanobis	20	kd_tree						
8081	distance	1	5	{'w': 3}	seuclidean	40	ball_tree						
8082	distance	1	5	{'V': 3}	seuclidean	100	brute						
8083	uniform	3	3	{'w': 1}	seuclidean	20	auto						
8084	uniform	3	10	{'w': 2}	seuclidean	20	auto						
8085	uniform	1	10	{'V': 1}	seuclidean	50	auto						
8086	uniform	3	5	{'V': 2}	chebyshev	100	brute	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
8087	uniform	2	10	{'w': 2}	chebyshev	20	ball_tree						
8088	distance	1	3	{'V': 3}	seuclidean	30	brute						
8089	uniform	3	7	{'w': 3}	mahalanobis	30	brute						
8090	uniform	2	3	{'w': 2}	seuclidean	40	kd_tree						
8091	distance	2	5	{'V': 1}	seuclidean	100	kd_tree						
8092	distance	1	10	{'V': 3}	minkowski	100	auto						
8093	distance	2	3	{'w': 1}	chebyshev	40	ball_tree						
8094	uniform	3	5	{'V': 3}	minkowski	30	kd_tree						
8095	distance	1	5	{'V': 2}	chebyshev	50	kd_tree						
8096	distance	2	5	{'V': 3}	chebyshev	20	auto	0.7531984416237275	0.4034003723716756	0.26668828137064793	0.5104528039010797	0.18280922431865826	0.6231321703815451
8097	uniform	3	10	{'V': 3}	minkowski	20	brute	0.8089271500984457	0.561753843623249	0.398251628888283	0.795	0.2879804332634521	0.7554314889951776
8098	uniform	1	5	{'V': 2}	seuclidean	40	auto						
8099	uniform	3	5	{'w': 2}	chebyshev	10	ball_tree						
8100	uniform	3	10	{'w': 2}	chebyshev	30	kd_tree						
8101	distance	2	5	{'V': 3}	chebyshev	100	kd_tree						
8102	uniform	1	7	{'w': 3}	chebyshev	100	kd_tree						
8103	uniform	1	5	{'V': 1}	mahalanobis	100	auto						
8104	distance	3	5	{'V': 3}	seuclidean	40	brute						
8105	uniform	2	3	{'w': 2}	seuclidean	100	brute						
8106	distance	2	10	{'w': 3}	seuclidean	40	ball_tree						
8107	uniform	3	3	{'w': 1}	mahalanobis	40	ball_tree						
8108	uniform	2	7	{'V': 2}	seuclidean	30	ball_tree						
8109	distance	1	7	{'V': 3}	mahalanobis	30	kd_tree						
8110	distance	3	5	{'V': 3}	minkowski	20	kd_tree						
8111	uniform	2	10	{'V': 1}	seuclidean	40	kd_tree						
8112	uniform	1	3	{'w': 1}	chebyshev	20	ball_tree						
8113	uniform	3	10	{'V': 2}	minkowski	40	auto	0.8089271500984457	0.561753843623249	0.398251628888283	0.795	0.2879804332634521	0.7554314889951776
8114	uniform	1	5	{'V': 2}	seuclidean	10	ball_tree						
8115	uniform	2	7	{'w': 3}	minkowski	50	ball_tree						
8116	distance	3	5	{'w': 3}	mahalanobis	20	auto						
8117	distance	1	5	{'V': 2}	chebyshev	20	kd_tree						
8118	distance	3	5	{'w': 2}	seuclidean	40	auto						
8119	distance	1	10	{'V': 1}	chebyshev	30	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
8120	distance	1	10	{'w': 1}	minkowski	20	auto	0.8134766034099954	0.6170209097580501	0.49521557034884794	0.6730986455405059	0.41055206149545775	0.7851927320488357
8121	distance	2	7	{'V': 2}	seuclidean	100	auto						
8122	distance	1	3	{'w': 2}	chebyshev	100	kd_tree						
8123	uniform	3	3	{'w': 2}	seuclidean	30	kd_tree						
8124	distance	2	7	{'V': 2}	seuclidean	100	brute						
8125	distance	1	7	{'w': 1}	mahalanobis	30	auto						
8126	distance	2	5	{'V': 3}	seuclidean	20	ball_tree						
8127	distance	2	7	{'V': 3}	minkowski	40	ball_tree						
8128	distance	2	7	{'V': 2}	minkowski	20	ball_tree						
8129	distance	1	3	{'V': 3}	mahalanobis	40	ball_tree						
8130	uniform	2	7	{'V': 1}	chebyshev	20	auto	0.7577562733023333	0.37027863767816616	0.22148805266897834	0.49936507936507946	0.14549266247379455	0.6109388905600166
8131	uniform	1	5	{'w': 1}	minkowski	20	auto	0.8061832348875205	0.544218418058058	0.505125902510866	0.6528630056673832	0.43305380852550657	0.7532971757431863
8132	distance	3	10	{'w': 2}	seuclidean	20	ball_tree						
8133	distance	3	3	{'V': 2}	seuclidean	20	auto						
8134	distance	3	3	{'V': 3}	minkowski	100	auto	0.7878890704201751	0.5253658938321368	0.47754500818330603	0.5785950650844268	0.41404612159329146	0.7208714662984572
8135	distance	3	3	{'w': 3}	seuclidean	20	ball_tree						
8136	uniform	2	5	{'V': 2}	mahalanobis	30	brute						
8137	uniform	2	10	{'V': 1}	minkowski	20	ball_tree						
8138	distance	3	10	{'w': 3}	minkowski	40	kd_tree						
8139	distance	3	3	{'V': 3}	seuclidean	50	ball_tree						
8140	distance	2	10	{'w': 3}	seuclidean	100	kd_tree						
8141	uniform	3	10	{'V': 1}	minkowski	40	kd_tree						
8142	distance	1	7	{'V': 3}	mahalanobis	20	kd_tree						
8143	uniform	2	5	{'V': 1}	mahalanobis	40	kd_tree						
8144	uniform	1	5	{'V': 3}	chebyshev	50	brute	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
8145	uniform	1	7	{'w': 3}	minkowski	50	kd_tree						
8146	uniform	2	3	{'V': 2}	chebyshev	100	brute	0.7102216078086381	0.42224105473886586	0.4931379632047925	0.43485121574387725	0.5895877009084557	0.6935910518383809
8147	uniform	3	3	{'w': 1}	mahalanobis	30	brute						
8148	uniform	1	10	{'V': 1}	minkowski	40	brute						
8149	distance	2	5	{'w': 2}	seuclidean	50	ball_tree						
8150	uniform	2	10	{'V': 3}	mahalanobis	20	auto						
8151	distance	1	7	{'w': 2}	mahalanobis	50	auto						
8152	distance	1	7	{'w': 1}	chebyshev	10	ball_tree						
8153	uniform	1	7	{'w': 3}	minkowski	50	brute	0.8070922877131247	0.5554150201074798	0.4800048093373482	0.6700276603241719	0.4031446540880504	0.7651718927039075
8154	distance	3	5	{'w': 1}	minkowski	30	ball_tree						
8155	distance	1	7	{'w': 3}	minkowski	20	ball_tree						
8156	distance	1	5	{'w': 3}	mahalanobis	100	kd_tree						
8157	distance	2	10	{'V': 2}	seuclidean	50	brute						
8158	uniform	2	10	{'V': 3}	mahalanobis	50	brute						
8159	distance	3	3	{'V': 2}	seuclidean	50	auto						
8160	distance	2	3	{'w': 3}	seuclidean	30	brute						
8161	uniform	1	3	{'V': 1}	mahalanobis	10	brute						
8162	distance	3	10	{'w': 2}	chebyshev	30	kd_tree						
8163	uniform	2	5	{'w': 1}	mahalanobis	20	ball_tree						
8164	uniform	2	5	{'w': 2}	minkowski	30	auto	0.8107368773825983	0.5321831397844105	0.5087420149170202	0.6762087912087912	0.4217330538085255	0.7430878255414135
8165	distance	2	7	{'V': 1}	chebyshev	50	ball_tree						
8166	distance	3	3	{'V': 2}	minkowski	10	kd_tree						
8167	uniform	3	3	{'V': 1}	minkowski	30	kd_tree						
8168	uniform	1	7	{'w': 1}	mahalanobis	40	ball_tree						
8169	uniform	1	7	{'w': 2}	minkowski	40	ball_tree						
8170	distance	2	3	{'w': 1}	chebyshev	20	auto	0.7175233546981693	0.4515994678967088	0.49364403093067466	0.44006962964045393	0.5819007686932215	0.7010920679095264
8171	uniform	2	3	{'w': 2}	minkowski	30	kd_tree						
8172	distance	1	5	{'V': 3}	mahalanobis	100	ball_tree						
8173	distance	3	3	{'V': 2}	seuclidean	10	brute						
8174	uniform	2	3	{'w': 1}	seuclidean	40	kd_tree						
8175	distance	1	7	{'V': 3}	chebyshev	20	ball_tree						
8176	distance	1	7	{'V': 2}	minkowski	50	brute						
8177	distance	2	7	{'w': 2}	chebyshev	40	kd_tree						
8178	distance	3	5	{'w': 2}	minkowski	20	kd_tree						
8179	distance	1	3	{'w': 3}	chebyshev	30	kd_tree						
8180	distance	3	5	{'V': 3}	chebyshev	10	brute	0.7531984416237275	0.4034003723716756	0.26668828137064793	0.5104528039010797	0.18280922431865826	0.6231321703815451
8181	distance	2	5	{'w': 3}	mahalanobis	20	ball_tree						
8182	uniform	3	5	{'w': 1}	seuclidean	100	auto						
8183	distance	1	3	{'V': 1}	seuclidean	50	kd_tree						
