	shrinking	probability	kernel	gamma	degree	decision_function_shape	coef0	break_ties	C	accuracy	average_precision	f1	precision	recall	roc_auc
2829	True	False	rbf	scale	3	ovo	5.0	True	0.5						
2830	False	True	rbf	scale	3	ovo	0.001	True	0.05						
2831	True	False	linear	auto	4	ovr	1.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
2832	True	True	poly	auto	3	ovr	0.001	True	0.05	0.7586862720455783	0.6450955262349971	0.0	0.0	0.0	0.8114484061062829
2833	True	True	sigmoid	scale	3	ovr	1.0	True	0.1	0.7586862720455783	0.6040452949334075	0.0	0.0	0.0	0.8298048507527934
2834	False	False	rbf	scale	2	ovr	0.001	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
2835	True	False	sigmoid	scale	1	ovo	0.0	False	0.005	0.7586862720455783	0.6990930650632605	0.0	0.0	0.0	0.8392785947855282
2836	True	True	sigmoid	scale	3	ovo	0.001	False	0.1	0.7696493653386955	0.7012575792937226	0.08370271875901956	0.8	0.045355587808417995	0.8404117194467273
2837	True	True	sigmoid	scale	3	ovo	1.0	True	1.0						
2838	True	True	sigmoid	auto	4	ovo	5.0	True	0.1						
2839	True	True	rbf	auto	2	ovo	5.0	True	0.001						
2840	True	False	sigmoid	auto	2	ovr	10.0	True	0.1	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
2841	False	True	rbf	auto	1	ovo	0.0	True	0.001						
2842	False	False	linear	auto	4	ovr	1.0	True	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
2843	True	True	sigmoid	scale	1	ovr	0.01	True	0.05	0.7586862720455783	0.6982054375144038	0.0	0.0	0.0	0.8391693042124959
2844	True	True	linear	scale	1	ovr	10.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
2845	True	True	linear	scale	4	ovr	0.001	True	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
2846	True	True	poly	scale	2	ovo	5.0	True	0.001						
2847	True	True	linear	auto	5	ovo	5.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
2848	True	True	rbf	auto	5	ovr	1.0	True	0.001	0.7586862720455783	0.7292605797439466	0.0	0.0	0.0	0.847964572367846
2849	False	False	linear	auto	1	ovr	5.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
2850	True	False	linear	auto	4	ovr	0.01	True	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
2851	False	True	rbf	scale	5	ovo	0.001	True	0.01						
2852	True	False	sigmoid	auto	4	ovr	0.1	False	0.01	0.7586862720455783	0.7280004247467554	0.0	0.0	0.0	0.8437971042369771
2853	False	True	linear	scale	1	ovr	0.001	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
2854	True	True	linear	scale	3	ovr	0.01	True	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
2855	True	False	poly	auto	3	ovo	0.0	True	0.001						
2856	True	False	rbf	auto	1	ovo	0.0	True	0.005						
2857	True	False	rbf	scale	2	ovo	0.01	True	10.0						
2858	False	False	linear	auto	1	ovr	5.0	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
2859	True	False	poly	auto	3	ovo	0.0	True	0.1						
2860	False	False	linear	auto	5	ovo	5.0	True	0.01						
2861	False	True	poly	auto	4	ovo	0.0	False	1.0	0.7797034058062084	0.5876476601487459	0.20009398496240602	0.7751515151515151	0.11727140783744558	0.7920921712976726
2862	False	False	sigmoid	scale	5	ovo	0.0	True	0.01						
2863	True	False	linear	auto	4	ovr	0.1	True	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
2864	False	True	rbf	auto	5	ovo	0.01	False	10.0	0.8609777554354656	0.7224973343787916	0.6015250131882992	0.8051117221081983	0.5285921625544268	0.8392331299071467
2865	False	True	poly	scale	2	ovo	5.0	True	1.0						
2866	False	False	poly	scale	1	ovo	0.0	False	0.05	0.7586862720455783	0.7423058022508773	0.0	0.0	0.0	0.8511654746708167
2867	False	True	sigmoid	auto	2	ovr	0.1	False	0.05	0.7586862720455783	0.7249539115119263	0.0	0.0	0.0	0.8432003777082204
2868	True	False	poly	scale	5	ovr	5.0	False	1.0	0.7833102928239286	0.5756163592188124	0.5626104084266065	0.543587724546028	0.5935413642960812	0.7756780387150926
2869	True	False	rbf	auto	2	ovo	5.0	True	0.5						
2870	False	True	rbf	auto	1	ovo	0.0	True	0.05						
2871	True	False	rbf	scale	2	ovr	1.0	True	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
2872	False	False	rbf	auto	5	ovo	0.1	False	0.5	0.8554941141971429	0.7315976178691226	0.558527531767424	0.8811819964711018	0.48686502177068214	0.8490356199835627
2873	False	False	linear	auto	1	ovo	1.0	True	0.001						
2874	False	False	sigmoid	scale	1	ovo	5.0	True	10.0						
2875	False	True	linear	auto	4	ovr	5.0	True	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
2876	True	True	linear	scale	2	ovr	0.01	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
2877	True	False	linear	auto	4	ovr	0.0	True	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
2878	True	False	rbf	scale	4	ovr	0.1	True	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
2879	True	True	linear	auto	2	ovr	0.1	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
2880	False	True	linear	auto	1	ovr	1.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
2881	True	True	linear	scale	2	ovr	0.1	True	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
2882	True	True	rbf	scale	5	ovo	1.0	False	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
2883	True	True	rbf	auto	3	ovr	0.001	True	0.1	0.7586862720455783	0.7290100985529049	0.0	0.0	0.0	0.849033434172102
2884	True	False	poly	scale	2	ovr	5.0	True	5.0	0.8591428930501446	0.7235210620313264	0.6063593561783963	0.7699818771932716	0.5324383164005806	0.8415579589766905
2885	False	True	sigmoid	auto	5	ovo	1.0	True	1.0						
2886	False	False	linear	scale	5	ovo	0.1	True	0.1						
2887	False	False	rbf	auto	5	ovr	0.0	False	5.0	0.8609819446189937	0.7319937595978754	0.5854176520525083	0.8833717948717948	0.5096516690856314	0.8433704338398587
2888	True	True	poly	auto	2	ovr	0.001	True	5.0	0.8573247873989359	0.7277148456463542	0.578612152626115	0.8232009456264777	0.5058780841799709	0.8402018815465053
2889	True	True	rbf	scale	4	ovo	0.001	True	5.0						
2890	False	True	rbf	auto	1	ovo	10.0	False	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
2891	True	True	linear	scale	3	ovo	0.1	True	0.05						
2892	True	True	linear	scale	1	ovo	0.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
2893	False	True	sigmoid	scale	1	ovr	10.0	True	0.05	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
2894	False	False	poly	auto	1	ovo	5.0	True	0.005						
2895	True	True	poly	auto	1	ovr	0.01	False	0.005	0.7586862720455783	0.7423624229384049	0.0	0.0	0.0	0.8510574955846609
2896	True	True	sigmoid	scale	4	ovo	0.1	False	0.5	0.7878806920531188	0.5473769053770714	0.4976947497615264	0.5643067479573639	0.4571117561683599	0.7750231696014829
2897	False	False	rbf	scale	2	ovr	0.001	True	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
2898	True	False	sigmoid	scale	3	ovr	10.0	False	0.01	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
2899	False	False	sigmoid	auto	3	ovr	0.01	True	0.001	0.7586862720455783	0.7264329195736482	0.0	0.0	0.0	0.8494491755119171
2900	False	False	rbf	scale	5	ovr	1.0	True	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
2901	True	True	linear	scale	3	ovo	0.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
2902	False	True	sigmoid	scale	5	ovr	1.0	True	0.1	0.7586862720455783	0.6040452949334075	0.0	0.0	0.0	0.8298048507527934
2903	False	True	sigmoid	auto	1	ovo	0.1	False	0.005	0.7586862720455783	0.7248490513076421	0.0	0.0	0.0	0.8417940266144404
2904	True	True	sigmoid	auto	5	ovo	5.0	True	0.05						
2905	False	True	rbf	scale	1	ovo	0.1	True	0.05						
2906	False	True	poly	auto	1	ovo	1.0	False	10.0	0.8545808721880105	0.7533787727959865	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8626016402329201
2907	False	False	sigmoid	auto	5	ovo	1.0	True	1.0						
2908	True	True	rbf	auto	2	ovo	0.0	False	0.001	0.7586862720455783	0.7292605797439466	0.0	0.0	0.0	0.847964572367846
2909	False	False	linear	auto	2	ovo	5.0	True	0.01						
2910	False	False	sigmoid	scale	4	ovr	0.001	True	0.001	0.7586862720455783	0.7082768998684547	0.0	0.0	0.0	0.8452397398010036
2911	False	False	poly	auto	5	ovo	10.0	True	5.0						
2912	False	False	rbf	auto	3	ovo	1.0	False	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
2913	True	True	rbf	auto	5	ovo	0.0	True	0.05						
2914	True	False	rbf	scale	2	ovr	1.0	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
2915	False	True	linear	auto	1	ovo	1.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
2916	True	True	rbf	auto	4	ovr	0.0	False	1.0	0.8573205982154078	0.7252177256423649	0.5665754667268316	0.8808272946859903	0.49818577648766327	0.844222900309511
2917	True	True	linear	scale	2	ovo	0.0	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
2918	False	True	poly	auto	4	ovo	10.0	False	0.01	0.8618951866281261	0.7349446369633471	0.6053527265441684	0.8176597656324673	0.5286647314949202	0.8459518771748824
2919	True	True	linear	scale	3	ovr	0.001	True	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
2920	False	False	rbf	auto	5	ovr	0.1	True	0.005	0.7586862720455783	0.7277653856512537	0.0	0.0	0.0	0.8469298092223758
2921	False	True	sigmoid	auto	3	ovr	0.1	True	0.5	0.845435884546102	0.6872895701317493	0.5565514793626459	0.7033524524256232	0.49071117561683597	0.8484288387220872
2922	False	True	poly	auto	2	ovo	10.0	False	0.5	0.8554941141971429	0.7567102255092548	0.568048215613789	0.8629122257053293	0.5132801161103048	0.8619065521884345
2923	True	False	linear	scale	1	ovo	5.0	True	0.005						
2924	True	False	rbf	auto	5	ovr	1.0	False	1.0	0.8573205982154078	0.7252177256423649	0.5665754667268316	0.8808272946859903	0.49818577648766327	0.844222900309511
2925	True	True	sigmoid	scale	1	ovo	5.0	False	0.001	0.7586862720455783	0.5892366385792215	0.0	0.0	0.0	0.8278161994858972
2926	False	False	linear	scale	3	ovo	10.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
2927	False	False	linear	scale	4	ovr	0.1	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
2928	True	False	poly	scale	5	ovr	10.0	True	0.01	0.8299233379414351	0.6327713428129916	0.6042415279991195	0.6554109887872486	0.5856313497822933	0.7968362564918601
2929	False	False	sigmoid	auto	5	ovr	0.001	True	1.0	0.8381467052071552	0.6562816589297773	0.568149519314744	0.7134135712066747	0.5285921625544268	0.8072892440589644
2930	True	True	poly	auto	1	ovo	0.01	True	0.1						
2931	False	True	poly	scale	5	ovr	1.0	False	5.0	0.7915210925390641	0.6003982572024774	0.5602919185736408	0.5531996174684854	0.5781567489114658	0.7879605504747582
2932	True	False	poly	auto	2	ovo	5.0	True	0.5						
2933	True	True	poly	auto	2	ovr	10.0	True	0.01	0.8381425160236269	0.7438338186848986	0.47776405956910006	0.9368091074080184	0.36233671988388966	0.8509311556822355
2934	False	False	linear	auto	2	ovo	1.0	True	0.005						
2935	False	False	rbf	scale	5	ovo	1.0	True	5.0						
2936	True	False	rbf	scale	4	ovo	0.0	False	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
2937	True	True	linear	auto	2	ovo	10.0	True	0.1						
2938	False	False	poly	auto	5	ovo	10.0	False	0.01	0.828084286372586	0.665908851892306	0.5738775098375541	0.6472554445209413	0.5400580551523947	0.8141776102960462
2939	True	True	sigmoid	scale	2	ovo	0.01	False	10.0	0.754078170164635	0.5014765011871407	0.47266144454780523	0.4936478202366981	0.4576923076923077	0.7429498837148303
2940	False	False	rbf	scale	5	ovr	0.1	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
2941	False	False	sigmoid	scale	1	ovo	1.0	False	10.0	0.7458506137153869	0.4371817481322349	0.4681120038649553	0.4734073260647894	0.46894049346879535	0.7252824068407155
2942	False	False	poly	scale	1	ovr	5.0	False	0.05	0.7586862720455783	0.7425838286194242	0.0	0.0	0.0	0.8512795740290626
2943	True	True	poly	scale	4	ovr	0.1	True	0.01	0.7586862720455783	0.5851800157156458	0.0	0.0	0.0	0.7917437529508455
2944	False	True	linear	auto	2	ovo	0.1	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
2945	False	False	poly	scale	5	ovr	0.01	False	0.05	0.7650789661095054	0.5305034239686668	0.07123219054253536	0.7933333333333332	0.03780841799709724	0.7638952034553308
2946	True	True	rbf	scale	3	ovr	0.01	True	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
2947	True	True	linear	scale	2	ovo	5.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
2948	True	True	poly	auto	5	ovo	5.0	True	0.001						
2949	True	True	linear	auto	2	ovr	10.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
2950	False	False	linear	scale	5	ovo	10.0	True	10.0						
2951	True	True	poly	scale	5	ovr	10.0	False	0.1	0.7970214905114992	0.6035625089784948	0.5796005647478678	0.5707448170160034	0.6010159651669085	0.7826927448545998
2952	True	False	linear	scale	1	ovr	0.01	False	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
2953	False	False	poly	auto	3	ovo	10.0	False	10.0	0.8299191487579071	0.6507659644136847	0.595070106378577	0.6495278180938558	0.5779390420899855	0.804346704670642
2954	False	False	poly	auto	4	ovo	10.0	True	0.1						
2955	False	False	poly	scale	5	ovo	10.0	False	10.0	0.7705416614301873	0.5581821320791385	0.5606247550978825	0.5294454953451282	0.6125544267053702	0.7704561351356078
2956	True	False	linear	auto	1	ovr	0.01	True	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
2957	True	False	sigmoid	scale	4	ovr	0.1	False	0.5	0.7878806920531188	0.5473769053770714	0.4976947497615264	0.5643067479573639	0.4571117561683599	0.7750231696014829
2958	True	True	rbf	auto	5	ovr	0.1	True	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
2959	False	False	poly	auto	3	ovr	10.0	True	0.005	0.8545808721880105	0.7577268654879908	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8589093675135958
2960	False	True	sigmoid	auto	2	ovo	0.01	False	0.1	0.7586862720455783	0.7253237490667332	0.0	0.0	0.0	0.8428121775928096
2961	True	False	sigmoid	scale	1	ovr	0.0	True	0.05	0.7586862720455783	0.6987712028860316	0.0	0.0	0.0	0.8399041740255653
2962	True	True	poly	auto	2	ovo	0.0	False	0.1	0.7586862720455783	0.7039572552777618	0.0	0.0	0.0	0.835502824068407
2963	True	False	linear	scale	2	ovr	0.001	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
2964	True	True	sigmoid	scale	1	ovr	0.1	False	0.01	0.7586862720455783	0.6865807108825718	0.0	0.0	0.0	0.8348977914561002
2965	True	False	linear	scale	4	ovr	10.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
2966	True	True	poly	auto	5	ovr	0.0	False	0.005	0.7586862720455783	0.4890109072707335	0.0	0.0	0.0	0.752305156766398
2967	False	True	sigmoid	auto	2	ovo	0.0	True	0.5						
2968	True	False	linear	auto	3	ovr	0.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
2969	False	False	linear	scale	2	ovr	5.0	True	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
2970	True	True	rbf	auto	4	ovo	0.0	True	10.0						
2971	True	False	poly	scale	2	ovo	1.0	True	0.01						
2972	False	False	linear	scale	2	ovo	5.0	True	0.005						
2973	True	False	linear	auto	5	ovr	0.01	True	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
2974	True	True	poly	auto	5	ovo	5.0	False	0.005	0.8628126178207868	0.7277179019568234	0.6133477088948788	0.8205015475065073	0.5362844702467344	0.8387133439418049
2975	False	True	linear	auto	5	ovr	0.001	True	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
2976	False	False	sigmoid	scale	3	ovo	0.0	False	5.0	0.7604876209626743	0.5315225645984444	0.4872802559759082	0.5108832104658891	0.480188679245283	0.7437179778621015
2977	True	False	sigmoid	auto	5	ovr	0.01	True	10.0	0.7997947300071216	0.6094452203359366	0.5697215072610231	0.5879596634265565	0.5634978229317852	0.7929398289821113
2978	False	True	rbf	scale	3	ovo	1.0	True	1.0						
2979	True	False	linear	auto	4	ovr	0.01	False	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
2980	False	True	rbf	scale	4	ovr	0.0	True	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
2981	True	True	rbf	scale	4	ovo	0.1	False	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
2982	False	True	rbf	auto	1	ovo	0.01	True	5.0						
2983	False	True	poly	auto	3	ovo	0.001	False	0.1	0.7586862720455783	0.6470077372858326	0.0	0.0	0.0	0.8114912480109115
2984	True	False	poly	auto	1	ovo	10.0	False	10.0	0.8545808721880105	0.7604662098813759	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8642825292461573
2985	True	True	sigmoid	scale	4	ovr	10.0	False	0.1	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
2986	False	False	linear	scale	5	ovr	0.01	True	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
2987	False	True	linear	scale	4	ovr	0.1	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
2988	False	False	poly	auto	3	ovr	1.0	False	0.05	0.8454484520966863	0.7303568450383352	0.5232662622780586	0.8942929012033574	0.4264876632801161	0.8466867469879518
2989	False	True	sigmoid	scale	4	ovr	1.0	False	5.0	0.7495035817519166	0.4408443214014784	0.4673984770762932	0.47630143280988324	0.4650217706821481	0.7280102995436025
2990	True	True	poly	scale	5	ovo	0.1	True	0.05						
2991	False	False	rbf	scale	2	ovr	0.1	True	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
2992	True	False	poly	scale	3	ovr	5.0	False	0.5	0.8527376314356332	0.7112466638011289	0.6013250022608404	0.7282457150692445	0.536211901306241	0.834031772955392
