	power_t	penalty	loss	learning_rate	l1_ratio	eta0	epsilon	average	alpha	accuracy	average_precision	f1	precision	recall	roc_auc
1940	0.57	elasticnet	perceptron	invscaling	0.0	1e-05	0.3	True	1e-06	0.8491223660508567	0.7420659840532207	0.6294363313542468	0.7257948717948718	0.6157474600870827	0.8429446377673248
1941	0.57	l2	modified_huber	adaptive	0.45	0.0001	0.3	True	1e-05	0.8573247873989359	0.7484562229455096	0.5455568233698999	0.941302681992337	0.4416545718432511	0.8533316138283178
1942	0.25	l1	perceptron	adaptive	0.15	0.01	0.2	False	1e-06	0.8098362029240501	0.6786056158525728	0.5914109619194365	0.6081043634727846	0.6195936139332365	0.8085067410425447
1943	0.5	l2	hinge	optimal	0.15	0.1	0.5	False	1.0	0.7586862720455783	0.7336797293714109	0.0	0.0	0.0	0.8332059733855598
1944	0.57	elasticnet	modified_huber	adaptive	0.75	0.0001	0.7	False	0.001	0.8609819446189938	0.7507940239773874	0.5810897719421771	0.9019885339885342	0.4907837445573294	0.8548691136097364
1945	0.9	l1	modified_huber	optimal	0.6	1e-05	0.7	False	1e-05	0.8135101168782205	0.68931138598571	0.5846035284944928	0.6938572567783093	0.570754716981132	0.8158545648486545
1946	0.25	l1	squared_error	constant	0.15	1e-05	0.1	False	1e-06	0.7586862720455783	0.6130171660533075	0.0	0.0	0.0	0.7677772046094392
1947	0.25	elasticnet	perceptron	constant	0.0	1e-05	0.1	True	1e-06	0.8618951866281263	0.7509588170495507	0.6065384366252172	0.8271277539664637	0.532365747460087	0.8524450486998794
1948	0.1	l2	log	constant	1.0	0.001	0.3	True	0.001	0.8454526412802146	0.7433215597975092	0.4945315228379744	0.9588181818181818	0.3775036284470247	0.85094033609037
1949	0.9	l2	hinge	invscaling	0.3	0.0001	0.1	False	0.0001	0.7586862720455783	0.4544244043501622	0.0	0.0	0.0	0.645230559392869
1950	0.25	elasticnet	log	optimal	1.0	0.001	0.2	False	0.0001	0.8372125172803819	0.7163234781339773	0.6581333836737083	0.6660142585212557	0.6579825834542816	0.8357345200832359
1951	0.9	l1	squared_hinge	optimal	0.75	0.001	0.2	True	0.01	0.8134933601441079	0.6730339803934638	0.5976898077538219	0.6205181372171743	0.6271407837445574	0.8254686379771627
1952	0.9	l1	log	constant	1.0	0.001	0.3	False	0.01	0.8545808721880105	0.745829209766849	0.5291161805107663	0.9564736842105261	0.41516690856313493	0.8501892912724921
1953	0.5	l2	squared_error	constant	0.3	0.0001	0.7	True	1e-05	0.7641657241003729	0.7308010460442831	0.04338143338143338	0.6	0.022641509433962266	0.843679070418102
1954	0.1	elasticnet	squared_error	constant	0.0	1e-05	0.5	True	0.1	0.7586862720455783	0.5566080325641753	0.0	0.0	0.0	0.7220613950723067
1955	0.9	elasticnet	squared_hinge	invscaling	0.75	1e-05	0.1	True	0.1	0.7586862720455783	0.4284584899694872	0.0	0.0	0.0	0.6192915347893753
1956	0.5	elasticnet	squared_error	optimal	0.45	0.0001	0.2	True	0.1	0.4735411168363286	0.24775699470626295	0.2317687024162484	0.1751162368559276	0.34883889695210446	0.3986976935317467
1957	0.1	l2	hinge	constant	0.75	0.0001	0.7	True	0.0001	0.7586862720455783	0.7205299355878392	0.0	0.0	0.0	0.8342433595047826
1958	0.25	elasticnet	perceptron	adaptive	0.3	1e-05	0.3	False	0.01	0.8408361610322148	0.7075631925906897	0.613386196615233	0.8111183767872161	0.5111756168359942	0.8270537884484236
1959	0.1	elasticnet	squared_hinge	optimal	1.0	1e-05	0.9	False	0.01	0.7979682459888567	0.6418493663292045	0.5773260352721493	0.5848920430598703	0.6084179970972424	0.8005381467816111
1960	0.9	l2	hinge	adaptive	0.15	1e-05	0.3	True	0.001	0.7586862720455783	0.5103293580174595	0.0	0.0	0.0	0.679975344046724
1961	0.5	l1	perceptron	adaptive	0.15	0.001	0.5	True	0.001	0.6242511834443467	0.30687403285321724	0.2836717658049257	0.29034423810788235	0.3252539912917271	0.5177623410915068
1962	0.25	l1	squared_hinge	invscaling	0.3	0.001	0.1	False	0.0001	0.8573247873989359	0.7491776493349982	0.5623148910106915	0.9069677871148458	0.4680696661828737	0.8539746795600399
1963	0.25	l2	log	adaptive	0.6	0.001	0.7	True	0.01	0.8481923673076117	0.7448936757485682	0.5061872451644285	0.9603333333333334	0.3888243831640058	0.8516590308986307
1964	0.1	l2	modified_huber	optimal	0.0	1e-05	0.2	False	0.01	0.8609777554354656	0.7538465348529126	0.5922336995604323	0.8642803970223326	0.5284470246734397	0.8598169164320563
1965	0.25	l1	log	adaptive	0.15	1e-05	0.2	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
1966	0.25	elasticnet	log	invscaling	0.3	0.1	0.9	False	1e-06	0.8637258598299191	0.7546854742533509	0.6182275494993978	0.8285439582337	0.5475326560232221	0.8590610628289648
1967	0.25	elasticnet	squared_error	adaptive	0.75	1e-05	0.5	True	0.001	0.7586862720455783	0.5737853914786388	0.0	0.0	0.0	0.7352733138650392
1968	0.25	elasticnet	squared_hinge	constant	0.75	1e-05	0.1	True	1e-06	0.7586862720455783	0.70157459597871	0.0	0.0	0.0	0.82534492104849
1969	0.9	l1	hinge	optimal	0.15	0.1	0.1	False	0.0001	0.8381467052071552	0.7662595129847777	0.5656532454000809	0.7963834002373555	0.5473149492017416	0.8730917865948555
1970	0.1	l1	modified_huber	adaptive	0.15	1e-05	0.2	False	1e-06	0.7650789661095053	0.7278894597298889	0.050788840788840786	0.8	0.026415094339622643	0.8446451990837079
1971	0.5	l1	squared_error	invscaling	0.75	0.01	0.5	True	1e-06	0.7705584181642997	0.7289924041237743	0.09138891289526499	0.8	0.04905660377358491	0.8425787329288126
1972	0.1	l1	squared_error	constant	0.6	0.1	0.5	False	0.1	0.8134849817770515	0.6115170791450624	0.30400235156792493	0.5396363636363637	0.2717706821480406	0.8151756518089777
1973	0.1	l1	modified_huber	invscaling	0.3	0.001	0.7	False	0.0001	0.8628126178207868	0.7517705407289562	0.6008788033650444	0.8737030411449016	0.5248185776487664	0.8578593036879012
1974	0.57	elasticnet	hinge	optimal	0.9	0.1	0.3	True	0.0001	0.8545808721880107	0.7150360134780283	0.5538993604568448	0.8286464237930365	0.4680696661828737	0.8186528406805742
1975	0.5	elasticnet	modified_huber	constant	0.9	1e-05	0.7	True	0.0001	0.7586862720455783	0.7015928824474852	0.0	0.0	0.0	0.8254139926906465
1976	0.9	l2	squared_hinge	adaptive	0.6	0.01	0.5	True	1e-05	0.8646307234719952	0.75349560028068	0.6004808640804169	0.877040853882959	0.5322206095791001	0.8568088026999143
1977	0.5	l2	hinge	constant	0.45	0.1	0.7	True	0.01	0.8609777554354657	0.7606520289205694	0.5765998387051019	0.9019607843137255	0.4944847605224963	0.8577587563607114
1978	0.25	l1	hinge	invscaling	0.3	0.1	0.1	False	0.01	0.8545808721880105	0.720546569164957	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8291049539230944
1979	0.9	l1	squared_error	adaptive	0.9	0.001	0.7	True	1e-05	0.8591470822336726	0.7337091099002736	0.5720283266393544	0.8864772727272727	0.5019593613933238	0.8502653575113225
1980	0.5	elasticnet	perceptron	invscaling	0.75	1e-05	0.9	False	1e-06	0.8445310209040258	0.7210257424770667	0.5439254314394502	0.7339173967459324	0.5057329462989839	0.8300684596149475
1981	0.9	elasticnet	log	adaptive	0.45	1e-05	0.9	True	0.1	0.7586862720455783	0.3374852504511484	0.0	0.0	0.0	0.541566265060241
1982	0.9	l1	modified_huber	adaptive	0.9	0.1	0.3	True	0.01	0.44238196975409494	0.1712916578911237	0.1388617535043586	0.11043093462375313	0.1897677793904209	0.3050920663787224
1983	0.25	l1	squared_hinge	invscaling	0.15	0.001	0.9	True	0.001	0.8472749361149511	0.7464178112263878	0.4979639859592873	0.969	0.3849782293178519	0.8522684351338592
1984	0.1	l2	hinge	adaptive	0.45	0.001	0.1	True	0.01	0.8573205982154078	0.7511861282720308	0.5639492862134372	0.891970265293596	0.4906386066763425	0.8572923041950095
1985	0.9	l1	squared_hinge	optimal	0.6	0.01	0.9	True	1e-05	0.8637300490134473	0.7547197155055874	0.6194023294193074	0.8547990500548046	0.5513062409288824	0.8548765453687025
1986	0.1	l1	perceptron	optimal	0.15	0.001	0.1	False	0.1	0.5522935779816514	0.24424245060791497	0.15588235294117647	0.09680365296803653	0.4	0.5019230769230769
1987	0.25	l1	squared_error	adaptive	0.0	0.1	0.7	False	0.0001	0.7839596162707888	0.6584474597014741	0.6224149967679379	0.6657083999879724	0.6358490566037736	0.7737929949114309
1988	0.25	l1	log	invscaling	0.15	0.0001	0.3	True	0.01	0.7586862720455783	0.46083414970903497	0.0	0.0	0.0	0.6372274293108574
1989	0.57	elasticnet	hinge	adaptive	0.75	0.001	0.9	False	0.01	0.8554941141971429	0.7487305583143191	0.5672793083669887	0.8675360661505982	0.5095065312046445	0.8539152254883102
1990	0.57	l2	hinge	adaptive	0.6	0.001	0.7	True	1e-05	0.8582338402245403	0.7513424127311132	0.5682005754431823	0.8853903162055335	0.49818577648766327	0.8574802839806249
1991	0.25	l2	hinge	constant	0.15	0.01	0.1	True	0.1	0.8207909178501109	0.7505516557073884	0.39597104884146234	0.9585284280936456	0.2717706821480406	0.8527637400108417
1992	0.5	l1	squared_hinge	adaptive	0.0	0.01	0.9	True	1.0	0.326316450923715	0.15734030953613576	0.12616217352790243	0.0943608464370008	0.20522496371552976	0.21549871474286114
1993	0.9	l2	squared_error	optimal	0.0	0.0001	0.9	False	0.1	0.47348246826693474	0.4096785701626299	0.361938623269903	0.2533839776772579	0.6432510885341074	0.5922036476821655
1994	0.25	l1	perceptron	adaptive	0.3	0.001	0.3	True	0.01	0.35563654643709935	0.15776520564413485	0.1229175507063455	0.09164075346224144	0.1897677793904209	0.23058868274258132
1995	0.57	elasticnet	perceptron	constant	0.3	1e-05	0.5	True	1.0	0.3070755309790122	0.15644773287825783	0.1309891066139363	0.09688400307907709	0.22046444121915823	0.20771066850857714
1996	0.9	l1	modified_huber	constant	0.75	0.01	0.5	False	0.0001	0.8426877801516485	0.7207428114178601	0.6184501301147503	0.6933530662885501	0.5894775036284471	0.843912077919807
1997	0.57	elasticnet	modified_huber	constant	0.9	0.0001	0.7	True	0.01	0.8335763059779648	0.7434086750134047	0.4442999238323674	0.9840125391849529	0.31705370101596514	0.8461083812754646
1998	0.25	l2	log	invscaling	0.3	1e-05	0.3	False	1e-06	0.7586862720455783	0.45665506954462726	0.0	0.0	0.0	0.63453232377988
1999	0.25	l1	squared_error	invscaling	0.45	0.001	0.7	True	0.001	0.7641657241003729	0.7295008329757012	0.04338143338143338	0.6	0.022641509433962266	0.8431505412069178
2000	0.1	elasticnet	squared_hinge	constant	0.45	0.01	0.7	True	0.0001	0.8618909974445981	0.7553960418795163	0.5893665605374466	0.880585632238019	0.5171262699564585	0.8580472834735167
2001	0.57	l2	perceptron	adaptive	0.3	1e-05	0.9	False	1e-06	0.7915587951908172	0.6919055794424871	0.6189595617473655	0.604792386249429	0.6767053701015966	0.8332230227149526
2002	0.9	l1	squared_hinge	invscaling	0.45	0.01	0.1	True	0.0001	0.7586862720455783	0.6176016736069891	0.0	0.0	0.0	0.7809235490583524
2003	0.9	elasticnet	log	invscaling	0.15	1e-05	0.1	False	1.0	0.7586862720455783	0.376116370547967	0.0	0.0	0.0	0.5562689072691347
2004	0.1	l1	squared_hinge	adaptive	0.45	0.01	0.9	True	1e-06	0.865548154664656	0.7547952626034194	0.6039888576486515	0.8866999866999867	0.5285195936139332	0.8572477136412122
2005	0.1	l2	modified_huber	adaptive	0.15	0.001	0.5	False	0.1	0.8600645134263332	0.7537125592274354	0.5735196267644085	0.905274064171123	0.4869375907111756	0.8572682602689422
2006	0.57	elasticnet	hinge	invscaling	0.6	0.001	0.1	False	0.01	0.7586862720455783	0.47200477079202374	0.0	0.0	0.0	0.6463011698462937
2007	0.1	l2	squared_hinge	adaptive	0.9	0.001	0.5	False	0.0001	0.8609777554354656	0.7527666759736367	0.583998963998964	0.889919413919414	0.5058055152394775	0.8571021385979332
2008	0.57	elasticnet	squared_hinge	adaptive	0.9	1e-05	0.3	True	0.1	0.7586862720455783	0.6002026351104055	0.0	0.0	0.0	0.7413140224176823
2009	0.1	l2	hinge	constant	0.3	0.0001	0.3	False	1e-05	0.7705626073478279	0.7376545184733148	0.0813933236574746	0.4	0.04912917271407837	0.8500428419046286
2010	0.25	l2	log	adaptive	0.45	1e-05	0.9	False	1e-06	0.7586862720455783	0.5161862645414421	0.0	0.0	0.0	0.6904090964729745
2011	0.1	l1	squared_hinge	invscaling	0.0	0.001	0.2	False	0.001	0.8628042394537305	0.7513449694195938	0.5874597423510466	0.893982761424622	0.5133526850507982	0.8556157868046933
2012	0.57	l1	modified_huber	optimal	0.9	0.001	0.3	True	0.0001	0.8545934397385949	0.7496569664902069	0.5923037654438748	0.8419644931143189	0.521044992743106	0.8520271215486037
2013	0.1	l1	perceptron	adaptive	0.75	0.1	0.3	True	0.0001	0.8518369569770851	0.6730959514354404	0.5680243732875312	0.6236057760354435	0.5245283018867924	0.7884951999580324
2014	0.25	l1	log	optimal	0.45	0.01	0.3	True	0.1	0.49731054417494025	0.15705065005241609	0.055798717322664435	0.05565740038452719	0.06052249637155298	0.21014872261178236
2015	0.5	l2	log	adaptive	0.45	1e-05	0.9	False	1e-05	0.7586862720455783	0.5161862645414421	0.0	0.0	0.0	0.6904090964729745
2016	0.1	l1	squared_error	invscaling	0.0	0.0001	0.5	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2017	0.5	elasticnet	squared_error	adaptive	0.6	0.0001	0.5	False	0.001	0.8171379498135813	0.7345372559834652	0.37407959484304454	0.9690631808278866	0.25290275761973874	0.8474600870827287
2018	0.1	elasticnet	perceptron	optimal	0.15	0.0001	0.9	True	1e-05	0.8600728917933894	0.7550396519516188	0.6013339823593294	0.8607144130651833	0.5285921625544268	0.8560350254428453
2019	0.25	l2	hinge	optimal	1.0	1e-05	0.2	False	1e-05	0.764165724100373	0.7033515647660697	0.5423179418005954	0.4851621389512979	0.6754716981132075	0.8277440677076958
2020	0.1	l1	perceptron	adaptive	1.0	1e-05	0.1	False	0.1	0.6554899250136148	0.24424245060791497	0.07794117647058824	0.048401826484018265	0.2	0.5019230769230769
2021	0.1	l1	squared_hinge	invscaling	0.3	0.01	0.3	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2022	0.25	elasticnet	hinge	invscaling	0.75	0.01	0.7	True	1.0	0.407649449122366	0.1571287060931658	0.08230020388109344	0.06869119794919902	0.11008708272859216	0.21235245772640635
2023	0.57	elasticnet	log	invscaling	0.0	1e-05	0.9	False	0.001	0.7586862720455783	0.44818027499663665	0.0	0.0	0.0	0.628332925315194
2024	0.25	elasticnet	modified_huber	invscaling	0.3	0.1	0.9	True	0.01	0.8033848602907294	0.5338626621219053	0.4500541821568779	0.6181684558790124	0.3701741654571843	0.6543397100739679
2025	0.5	elasticnet	modified_huber	constant	0.3	1e-05	0.7	True	1e-06	0.7586862720455783	0.7015077769571548	0.0	0.0	0.0	0.8253226257715914
2026	0.25	l1	log	adaptive	0.3	1e-05	0.9	True	0.001	0.7586862720455783	0.49542208786853015	0.0	0.0	0.0	0.6712181090107892
2027	0.57	l1	hinge	optimal	0.0	1e-05	0.3	False	0.0001	0.8536760085459344	0.7128110617978699	0.6124247326915611	0.766198932646301	0.5402031930333816	0.8267670099847868
2028	0.57	l1	modified_huber	adaptive	0.6	0.0001	0.9	True	1e-06	0.8545850613715388	0.7484628340630964	0.5342407818017574	0.9352900472840503	0.4341074020319303	0.8533989368213055
2029	0.25	l1	log	constant	0.9	1e-05	0.5	True	1e-05	0.7586862720455783	0.49413711586088754	0.0	0.0	0.0	0.6693964537394862
2030	0.9	elasticnet	hinge	adaptive	0.45	0.01	0.2	True	1.0	0.3509907419044028	0.16145966486082086	0.1165625434897376	0.09658261043795083	0.16313497822931788	0.21475335303478063
2031	0.1	elasticnet	hinge	constant	0.9	0.001	0.1	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2032	0.9	l1	squared_error	constant	0.9	1e-05	0.1	True	0.0001	0.7586862720455783	0.5575397979830945	0.0	0.0	0.0	0.7226983405319392
2033	0.5	l2	squared_hinge	invscaling	0.3	0.1	0.9	True	1.0	0.7641657241003729	0.7400843994822421	0.04338143338143338	0.6	0.022641509433962266	0.8492646930246386
2034	0.9	elasticnet	modified_huber	adaptive	0.0	0.001	0.2	True	0.0001	0.8591512714172008	0.7522624124027717	0.5749497675813465	0.8901595420777006	0.49448476052249635	0.8576158042911851
2035	0.25	l1	squared_error	constant	0.0	1e-05	0.7	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2036	0.25	elasticnet	hinge	invscaling	0.3	0.001	0.5	True	1e-05	0.7586862720455783	0.6954956332319782	0.0	0.0	0.0	0.8206156993722349
2037	0.57	l2	hinge	optimal	0.15	1e-05	0.5	False	0.0001	0.8582422185915964	0.7399449099043082	0.6033852748869954	0.8121914715474734	0.5287373004354137	0.853768776120447
2038	0.57	l2	modified_huber	optimal	0.6	0.001	0.2	True	1e-05	0.865552343848184	0.7585773453059893	0.6169405394260906	0.8664058084431112	0.5474600870827285	0.8567777641771732
2039	0.9	elasticnet	log	constant	0.9	0.01	0.1	False	0.001	0.867383017049977	0.7528648400054705	0.622422373748742	0.8601647954574784	0.5362844702467344	0.8563646458111108
2040	0.5	l2	perceptron	invscaling	0.15	0.001	0.9	True	0.0001	0.8655439654811277	0.7499036688945291	0.6375272148738789	0.7888986232790989	0.5627721335268505	0.8525604595450014
2041	0.1	l1	modified_huber	constant	1.0	1e-05	0.7	False	1.0	0.7586862720455783	0.22843559859897558	0.0	0.0	0.0	0.45830608355045727
2042	0.1	l2	squared_error	invscaling	0.0	1e-05	0.7	True	0.01	0.7586862720455783	0.5036066273923682	0.0	0.0	0.0	0.6791486701523073
2043	0.5	elasticnet	log	invscaling	0.75	0.001	0.5	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2044	0.57	l1	perceptron	adaptive	0.9	0.0001	0.5	False	0.0001	0.8198860542080348	0.6829497652759107	0.5821255020048959	0.6677770130891778	0.5816400580551524	0.8081924213545036
2045	0.1	l1	squared_error	adaptive	0.9	1e-05	0.2	False	1e-05	0.7586862720455783	0.6171903851676962	0.0	0.0	0.0	0.7705426932694494
2046	0.25	l2	log	constant	0.15	0.001	0.1	False	1.0	0.7586862720455783	0.7144495730604088	0.0	0.0	0.0	0.829454683756798
2047	0.5	l2	squared_hinge	invscaling	0.0	0.1	0.7	False	0.1	0.8582380294080684	0.7534008353837173	0.5676990320468581	0.9040095893985838	0.4793904208998548	0.8569692412611258
2048	0.9	l1	modified_huber	adaptive	0.45	1e-05	0.2	False	1e-06	0.7650789661095053	0.7282680771434267	0.050788840788840786	0.8	0.026415094339622643	0.8447138335635722
2049	0.25	elasticnet	squared_error	constant	0.15	0.1	0.7	True	1e-06	0.6369569770851661	0.4240494795765125	0.47296441116538707	0.4054881433258931	0.597968069666183	0.6386342175669295
2050	0.9	elasticnet	log	optimal	0.45	0.01	0.7	False	0.1	0.7586862720455783	0.728800436434795	0.0	0.0	0.0	0.8367104849004144
2051	0.9	elasticnet	modified_huber	constant	0.0	0.0001	0.1	True	0.001	0.8472749361149511	0.7471602196672841	0.499468636364933	0.95269918699187	0.38875181422351235	0.852194117544197
2052	0.9	l1	squared_hinge	constant	0.75	1e-05	0.2	False	1e-06	0.7641657241003729	0.7274895937603684	0.04365079365079365	0.8	0.022641509433962266	0.8446001713676183
2053	0.1	elasticnet	squared_hinge	constant	0.3	0.0001	0.7	True	0.1	0.7623392400821081	0.5648714085552772	0.028835978835978836	0.4	0.01509433962264151	0.7121907076783186
2054	0.25	l2	modified_huber	adaptive	0.9	0.0001	0.7	False	1e-05	0.8600687026098613	0.751240654181644	0.5770537359061412	0.9006898326898327	0.48701015965166905	0.8550977494885201
2055	0.9	l1	modified_huber	adaptive	0.0	0.01	0.7	False	0.01	0.8609777554354656	0.7549884943009546	0.5807843759349911	0.8893728956228955	0.5058055152394776	0.8542444086942836
2056	0.5	elasticnet	modified_huber	optimal	0.6	0.0001	0.7	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
2057	0.5	l1	squared_error	invscaling	0.0	1e-05	0.2	False	1e-05	0.7586862720455783	0.4532725908984928	0.0	0.0	0.0	0.6331408362040325
2058	0.1	elasticnet	squared_hinge	constant	0.3	0.01	0.2	False	1e-05	0.8509279041514809	0.7434178962526036	0.646043593370326	0.7369039952709308	0.5936865021770682	0.8473914526028643
2059	0.9	elasticnet	log	invscaling	0.0	0.01	0.5	False	0.01	0.7586862720455783	0.49154856768101113	0.0	0.0	0.0	0.671346634724675
2060	0.5	l2	log	constant	0.75	0.001	0.3	True	0.001	0.8445393992710821	0.7437332290631025	0.4933930343480905	0.9642222222222223	0.3699564586357039	0.8513263503943204
2061	0.25	elasticnet	log	invscaling	0.6	1e-05	0.7	True	1e-06	0.7586862720455783	0.45421768968661935	0.0	0.0	0.0	0.632274380541032
2062	0.25	elasticnet	modified_huber	constant	0.3	0.0001	0.1	False	0.01	0.8600645134263333	0.7501063797499917	0.5740864049388101	0.9019885339885342	0.4869375907111756	0.8543703114344169
2063	0.5	l2	squared_hinge	adaptive	0.45	1e-05	0.9	True	1e-05	0.7586862720455783	0.7080294834058423	0.0	0.0	0.0	0.8294424432126183
2064	0.5	l2	hinge	constant	0.45	0.0001	0.3	True	0.01	0.7586862720455783	0.7158910317626768	0.0	0.0	0.0	0.8299447426862748
2065	0.57	elasticnet	perceptron	optimal	0.15	1e-05	0.3	False	0.01	0.7111767416530517	0.6599869918231261	0.5401433668567315	0.5297241657561207	0.6657474600870826	0.8139437284697572
2066	0.25	l1	squared_error	invscaling	0.15	0.01	0.2	True	1.0	0.3802270537472247	0.15606833157948527	0.10016745680220371	0.07875793235946718	0.14825834542815675	0.2093181142567367
